,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Names:,Other Title:,Copyright Note:,Area Covered:,Edition:,Notes:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Description:,Application Title:,Series:,Scale:
181,['Text'],"['RE0000652600 / 1999-10-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun65  ']","['Sanborn Map Peoria, IL 1965.  Vol. 1.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Peoria, IL 1965']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Peoria, IL 1965']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[]
182,['Text'],"['RE0000652601 / 1999-10-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun65  ']","['Sanborn Map Peoria, IL 1965.  Vol. 2.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Peoria, IL 1965']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Peoria, IL 1965']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[]
183,['Text'],"['RE0000652593 / 1999-10-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Sep69  ']","['Sanborn Map Peoria, IL 1967.  Vol. 3.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Peoria, IL 1967.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Peoria, IL 1967']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[]
184,['Text'],"['RE0000652602 / 1999-10-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun68  ']","['Sanborn Map Peoria, IL 1968.  Vol. 3.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Peoria, IL 1968']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Peoria, IL 1968']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[]
185,['Text'],"['RE0000652596 / 1999-10-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Sep69  ']","['Sanborn Map Peoria, IL 1969.  Vol. 3.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Peoria, IL 1969.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Peoria, IL 1969']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[]
186,['Text'],"['RE0000819596 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan70  ']","['Sanborn Map Petersburg, VA.  1970.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Petersburg, VA.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Petersburg, VA']",[],[],[],[],[],[],[],[],[],[],[],[],[]
187,['Text'],"['RE0000653160 / 1999-07-06 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jul69  ']","['Sanborn Map Pittston, PA, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Pittston, PA, 1969.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Pittston,PA']",[],[],[],[],[],[],[],[],[],[],[],[]
188,['Text'],"['RE0000820546 / 2000-01-10 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jul71  ']","['Sanborn Map Pleasantville, NY.  1971.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Pleasantville, NY.']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Pleasantville, NY']",[],[],[],[],[],[],[],[],[],[],[],[],[]
189,['Text'],"['RE0000819595 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Aug70  ']","['Sanborn Map Providence, RI.  Vol. 1, 1970.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Providence, RI.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Providence']",[],[],[],[],[],[],[],[],[],[],[],[],[]
190,['Map'],['VA0000996029 / 1999-02-25 '],"['[Sanborn map, Queens, New York : vol. 15, 1995 : Sanborn fire insurance map]']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Sanborn map, Queens, New York : vol. 15, 1995']","['Sanborn Library, LLC', 'Sanborn Map Company']",['Sanborn fire insurance map'],['C.O. correspondence.'],"['Queens, NY']",[],['Titles from appl.'],['1995'],['1995-03-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['4 p.'],[],[],[]
191,['Map'],['VA0000996037 / 1999-02-25 '],"['[Sanborn map, Queens, New York : vol. 19, 1992 : Sanborn fire insurance map]']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Sanborn map, Queens, New York : vol. 19, 1992']","['Sanborn Library, LLC', 'Sanborn Map Company']",['Sanborn fire insurance map'],['C.O. correspondence.'],"['Queens, NY']",[],['Titles from appl.'],['1992'],['1992-01-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['4 p.'],[],[],[]
192,['Map'],['VA0000996025 / 1999-02-25 '],"['[Sanborn map, Queens, New York, vol. 20, 1993 : Sanborn fire insurance map]']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],[],"['Sanborn Library, LLC', 'Sanborn Map Company']",['Sanborn fire insurance map'],['C.O. correspondence.'],"['Queens, NY']",[],['Titles from appl.'],['1993'],['1993-01-01  '],['Sanborn Map Company.'],['Preexisting material: prev. pub. map versions.'],['4 p.'],[],[],[]
193,['Text'],"['RE0000652594 / 1999-10-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']","['Sanborn Map Quincy, IL 1967.  Vol. 2.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Quincy, IL 1967.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Quincy, IL 1967']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[]
194,['Text'],"['RE0000819804 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun66  ']","['Sanborn Map Reno, NV.  1966.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Reno, NV.']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Reno, NV']",[],[],[],[],[],[],[],[],[],[],[],[],[]
195,['Text'],"['RE0000803518 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jul69  ']","['Sanborn Map Richmond, Indiana.  1969.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Richmond, Indiana.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Richmond,IN']",[],[],[],[],[],[],[],[],[],[],[],[]
196,['Text'],"['RE0000820478 / 2000-01-10 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan71  ']","['Sanborn Map Richmond, VA.  Vol. 2, 1971.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Richmond, VA.']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Richmond']",[],[],[],[],[],[],[],[],[],[],[],[],[]
197,['Text'],"['RE0000819599 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan71  ']","['Sanborn Map Richmond, VA.  Vol. 2, 1971.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Richmond, VA.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Richmond']",[],[],[],[],[],[],[],[],[],[],[],[],[]
198,['Text'],"['RE0000803521 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map Richmond, VA.  Vol. 3, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Richmond, VA.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Richmond,VA']",[],[],[],[],[],[],[],[],[],[],[],[]
199,['Text'],"['RE0000803522 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map Richmond, VA.  Vol. 4, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Richmond, VA.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Richmond,VA']",[],[],[],[],[],[],[],[],[],[],[],[]
200,['Text'],"['RE0000803520 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']","['Sanborn Map Roanoke, VA.  Vol. 1, 1967.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Roanoke, VA.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Roanoke, VA']",[],[],[],[],[],[],[],[],[],[],[],[]
201,['Text'],"['RE0000804460 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan65  ']","['Sanborn Map Roanoke, VA.  Vol. 2, 1965.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Roanoke, VA.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Roanoke, VA']",[],[],[],[],[],[],[],[],[],[],[],[]
202,['Text'],"['RE0000804431 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']","['Sanborn Map Roanoke, VA.  Vol. 2, 1966.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Roanoke, VA.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Roanoke, VA']",[],[],[],[],[],[],[],[],[],[],[],[]
203,['Text'],"['RE0000803537 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan69  ']","['Sanborn Map Roanoke, Virginia.  Vol. 1, 1969.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Roanoke, Virginia.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Roanoke, VA']",[],[],[],[],[],[],[],[],[],[],[],[]
204,['Text'],"['RE0000804464 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan65  ']","['Sanborn Map Roanoke, Virginia.  Vol. 3, 1965.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Roanoke, Virginia.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Roanoke, Virginia']",[],[],[],[],[],[],[],[],[],[],[],[]
205,['Text'],"['RE0000804465 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']","['Sanborn Map Roanoke, Virginia.  Vol. 3, 1966.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Roanoke, Virginia.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Roanoke, Virginia']",[],[],[],[],[],[],[],[],[],[],[],[]
206,['Text'],"['RE0000821142 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan71  ']","['Sanborn Map Rochester, NY.  Vol. 5, 1971.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Rochester, NY.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Rochester, NY']",[],[],[],[],[],[],[],[],[],[],[],[],[]
207,['Text'],"['RE0000819289 / 2000-01-10 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']","['Sanborn Map Rochester, NY.  Vol. 6, 1967.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Rochester, NY.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Rochester, NY']",[],[],[],[],[],[],[],[],[],[],[],[],[]
208,['Text'],"['RE0000652592 / 1999-10-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun69  ']","['Sanborn Map Rock Island, IL 1969.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Rock Island, IL 1969.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Rock Island, IL 1969']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[]
209,['Text'],"['RE0000652603 / 1999-10-15 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan66  ']","['Sanborn Map Rockford, IL 1966.  Vol. 3.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Rockford, IL 1966.']","['Sanborn Map Company', 'Sanborn Library, LLC']","['Rockford, IL 1966']",['C.O. correspondence.'],[],[],[],[],[],[],[],[],[],[],[]
210,['Text'],"['RE0000821144 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan71  ']","['Sanborn Map Rome, NY.  1971.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Rome, NY.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Rome, NY']",[],[],[],[],[],[],[],[],[],[],[],[],[]
211,['Text'],"['RE0000825837 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Aug71  ']","['Sanborn Map Rutland, VT 1971.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Rutland, VT 1971.']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Rutland, VT']",[],[],[],[],[],[],[],[],[],[],[],[],[]
212,['Text'],"['RE0000819290 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun68  ']","['Sanborn Map Sacramento, CA.  Vol. 1, 1968.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Sacramento, CA.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Sacramento, CA']",[],[],[],[],[],[],[],[],[],[],[],[],[]
213,['Text'],"['RE0000820557 / 2000-01-10 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jun64  ']","['Sanborn Map Sacramento, CA.  Vol. 2, 1964.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Sacramento, CA']","['Sanborn Map Company.', 'Sanborn Library, LLC', 'Sacramento, CA']",[],[],[],[],[],[],[],[],[],[],[],[],[]
214,['Text'],"['RE0000819291 / 2000-02-11 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / *PUB 1Jul68  ']","['Sanborn Map Sacramento, CA.  Vol. 3, 1968.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Sacramento, CA.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC', 'Sacramento, CA']",[],[],[],[],[],[],[],[],[],[],[],[],[]
215,['Text'],"['RE0000813405 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1970-06-01  ']","['Sanborn map, Sacramento, CA, vol. 3, 1970.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn map, Sacramento, CA, vol. 3, 1970']","['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],[],[],[]
216,['Text'],"['RE0000813404 / 1999-08-13 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1970-05-01  ']","['Sanborn map, Sacramento, California, vol. 1, 1970.  By Sanborn Map Company.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn map, Sacramento, California, vol. 1, 1970']","['Sanborn Map Company.', 'Sanborn Library, LLC']",[],[],[],[],[],[],[],[],[],[],[],[],[]
217,['Text'],"['RE0000803538 / 1999-04-15 ', 'Renewal registration for: *Not reg.; addendum submitted under PL 102-307 / *PUB 1Jan67  ']","['Sanborn Map Saginaw, Michigan.  Vol. 3, 1967.  By Sanborn Map Company, Inc.']","['Sanborn Library, LLC (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Sanborn Map Saginaw, Michigan.']","['Sanborn Map Company, Inc.', 'Sanborn Library, LLC']","['Saginaw, MI']",[],[],[],[],[],[],[],[],[],[],[],[]
218,['Map'],['VA0000966172 / 1999-05-20 '],"['Sanborn map Saint Louis, Missouri : vol. 10.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Sanborn map Saint Louis, Missouri : vol. 10']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']","['Sanborn map--St. Louis, MO vol. 10, 1993', 'Sanborn fire insurance map.']",['C.O. correspondence.'],['Saint Louis'],['Rev. July 1993.'],[],['1993'],['1993-07-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map.'],[],"['Sanborn map--St. Louis, MO vol. 10, 1993; Sanborn fire insurance map.']",[],[]
219,['Map'],['VA0000966168 / 1999-05-20 '],"['[Sanborn map Saint Louis, Missouri, vol. 16 ; Sanborn fire insurance map]']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Sanborn map Saint Louis, Missouri, vol. 16']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Sanborn fire insurance map'],['C.O. correspondence.'],['Saint Louis'],['Rev. to 1984.'],['Titles from appl.'],['1984'],['1984-11-01  '],"['map & technical drawing: Sanborn Map Company, Inc.']",['Prev. pub. map versions.'],[],[],[],[]
220,['Map'],['VA0000966178 / 1999-05-20 '],"['Sanborn map Saint Louis, Missouri : vol. 3.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Sanborn map Saint Louis, Missouri : vol. 3']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Sanborn fire insurance map.'],['C.O. correspondence.'],['Saint Louis'],['Rev. Aug. 1995.'],[],['1995'],['1995-08-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map.'],[],['Sanborn fire insurance map.'],[],[]
221,['Map'],['VA0000966177 / 1999-05-20 '],"['Sanborn map Saint Louis, Missouri : vol. 4.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Sanborn map Saint Louis, Missouri : vol. 4']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Sanborn fire insurance map.'],['C.O. correspondence.'],['Saint Louis'],['Rev. June 1993.'],[],['1993'],['1993-06-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. material.'],[],['Sanborn fire insurance map.'],[],[]
222,['Map'],['VA0000966183 / 1999-05-20 '],"['Sanborn map Saint Louis, Missouri : vol. 5N, 1995.']","['Sanborn Library, LLC']",['New Matter: updated cartography.'],"['Sanborn map Saint Louis, Missouri : vol. 5N, 1995']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Sanborn fire insurance map.'],['C.O. correspondence.'],['Saint Louis'],['Rev. Sept. 1995.'],[],['1995'],['1995-09-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map.'],[],['Sanborn fire insurance map.'],[],[]
