,Type of Work:,Registration Number / Date:,Application Title:,Title:,Area Covered:,Edition:,Description:,Copyright Claimant:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Basis of Claim:,Copyright Note:,Variant title:,Other Title:,Names:,Notes:,Date in Notice:,Imprint:,Scale:,Series:,Copyright Notice:,Cancelled Registration Number:
140,['Map'],['VA0000855806 / 1997-06-10 '],"['Sanborn map Denver, Colorado, vol. 1; Sanborn fire insurance map.']","['Denver, Col. : vol. 1.']",['Denver'],['Rev. 1974.'],['Map.'],"['Sanborn Map Company, Inc.']",['1974'],['1974-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Denver, Col. : vol. 1.']","['Sanborn map Denver, Colorado, vol. 1', 'Sanborn fire insurance map.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
141,['Map'],['VA0000855808 / 1997-06-10 '],"['Sanborn map Denver, Colorado, vol. 2; Sanborn fire insurance map.']","['Denver, Col. : vol. 2.']",['Denver'],['Rev. 1974.'],['Map.'],"['Sanborn Map Company, Inc.']",['1974'],['1974-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Denver, Col. : vol. 2.']","['Sanborn map Denver, Colorado, vol. 2', 'Sanborn fire insurance map.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
142,['Map'],['VA0000855769 / 1997-06-10 '],"['Sanborn map Denver, Colorado; Sanborn fire insurance map.']","['Denver, Col. : vol. 4.']",['Denver'],['Rev. 1970.'],['Map.'],"['Sanborn Map Company, Inc.']",['1970'],['1970-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Denver, Col. : vol. 4']","['Sanborn map Denver, Colorado', 'Sanborn fire insurance map']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
143,['Map'],['VA0000855810 / 1997-06-10 '],"['Sanborn map Denver, Colorado, vol. 5; Sanborn fire insurance map.']","['Denver, Colo. : vol. 5.']",['Denver'],['Rev. 1974.'],['Map.'],"['Sanborn Map Company, Inc.']",['1974'],['1974-01-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Denver, Colo. : vol. 5.']","['Sanborn map Denver, Colorado, vol. 5', 'Sanborn fire insurance map.']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
144,['Text'],"['RE0000793266 / 1998-11-03 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / PUB 1Jan69  ']",[],"['Des Moines, Iowa.  Vol. 1A.  By Sanborn Map Company, Inc.']",[],[],[],"['EDR Sanborn, Inc. (PWH)']",[],[],[],[],['New Matter: new cartographic additions & revisions.'],[],"['Des Moines, Iowa']",[],"['Sanborn Map Company, Inc.', 'EDR Sanborn, Inc.']",[],[],[],[],[],[],[]
145,['Map'],['VA0000997031 / 1999-11-29 '],"['Sanborn map--Detroit, MI, vol. 15, 1986.']","['Detroit, MI : vol. 15, 1986.']",['Detroit'],[],['Map.'],"['Sanborn Map Company, Inc.']",['1986'],['1986-11-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, MI : vol. 15, 1986']","['Sanborn map--Detroit, MI, vol. 15, 1986']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
146,['Map'],['VA0000966208 / 1999-04-15 '],"['Sanborn map, Detroit, MI, CBD, 1991; Sanborn fire insurance map.']","['Detroit, MICH.']",['Detroit'],[],['5 p.'],"['Sanborn Library, LLC']",['1991'],['1991-01-01  '],"['Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],[],"['Sanborn map, Detroit, MI, CBD, 1991', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
147,['Map'],['VA0000966227 / 1999-04-15 '],"['Sanborn map, Detroit, Michigan, vol. 1, 1991; Sanborn fire insurance map.']","['Detroit, Mich. : vol. 1, key map.']",['Detroit'],['Rev. Oct. 1991.'],['4 p.'],"['Sanborn Library, LLC']",['1991'],['1991-10-01  '],"['map: Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 1, key map.']","['Sanborn map, Detroit, Michigan, vol. 1, 1991', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
148,['Map'],['VA0000994747 / 1999-11-29 '],"['Sanborn Map Detroit, MI, vol. 10, 1993.']","['Detroit, Mich. : vol. 10.']",['Detroit'],['Rev. Nov. 1993.'],['Map.'],"['Sanborn Map Company, Inc.']",['1993'],['1993-11-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 10.']","['Sanborn Map Detroit, MI, vol. 10, 1993.', 'Detroit, MI, vol. 10, 1993']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
149,['Map'],['VA0001063068 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 10, 1990.']","['Detroit, Mich. : vol. 10.']",['Detroit'],['Rev. Oct. 1990.'],['4 p.'],"['Sanborn Library, LLC']",['1990'],['1990-10-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 10.']","['Sanborn Map Detroit, Michigan, vol. 10, 1990.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
150,['Map'],['VA0001063030 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 18, 1987.']","['Detroit, Mich. : vol. 10.']",['Detroit'],['Rev. Oct. 1987.'],['4 p.'],"['Sanborn Library, LLC']",['1987'],['1987-10-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 10.']","['Sanborn Map Detroit, Michigan, vol. 18, 1987.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
151,['Map'],['VA0001063067 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 10, 1984.']","['Detroit, Mich. : vol. 10.']",['Detroit'],['Rev. Aug. 1984.'],['3 p.'],"['Sanborn Library, LLC']",['1984'],['1984-08-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 10.']","['Sanborn Map Detroit, Michigan, vol. 10, 1984.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
152,['Map'],['VA0000994827 / 1999-11-29 '],"['Sanborn map, Detroit, MI, vol. 10A, 1978.']","['Detroit, Mich. : vol. 10A.']",['Detroit'],['Rev. Jan. 1978.'],[],"['Sanborn Map Company, Inc.']",['1978'],['1Jan78  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 10A']","['Sanborn map, Detroit, MI, vol. 10A, 1978']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
153,['Map'],['VA0000994749 / 1999-11-29 '],"['Sanborn Map, Detroit, MI, vol. 10A, 1993.']","['Detroit, Mich. : vol. 10A.']",['Detroit'],['Rev. Nov. 1993.'],['Map.'],"['Sanborn Map Company, Inc.']",['1993'],['1993-11-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 10A.']","['Sanborn Map, Detroit, MI, vol. 10A, 1993.', 'Detroit, MI, vol. 10A, 1993']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
154,['Map'],['VA0001063070 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 10A, 1990.']","['Detroit, Mich. : vol. 10A.']",['Detroit'],['Rev. Nov. 1990.'],['4 p.'],"['Sanborn Library, LLC']",['1990'],['1990-11-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 10A.']","['Sanborn Map Detroit, Michigan, vol. 10A, 1990.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
155,['Map'],['VA0001063072 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 10A, 1987.']","['Detroit, Mich. : vol. 10A.']",['Detroit'],['Rev. Oct. 1987.'],['4 p.'],"['Sanborn Library, LLC']",['1987'],['1987-10-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 10A.']","['Sanborn Map Detroit, Michigan, vol. 10A, 1987.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
156,['Map'],['VA0001063069 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 10A, 1984.']","['Detroit, Mich. : vol. 10A.']",['Detroit'],['Rev. Aug. 1984.'],['3 p.'],"['Sanborn Library, LLC']",['1984'],['1984-08-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 10A.']","['Sanborn Map Detroit, Michigan, vol. 10A, 1984.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
157,['Map'],['VA0000994826 / 1999-11-29 '],"['Sanborn map, Detroit, Michigan, volume 12, 1978.']","['Detroit, Mich. : vol. 12.']",['Detroit'],['Rev. June 1978.'],[],"['Sanborn Map Company, Inc.']",['1978'],['1Jun78  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 12']","['Sanborn map, Detroit, Michigan, volume 12, 1978']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
158,['Map'],['VA0001063037 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 12, 1989.']","['Detroit, Mich. : vol. 12.']",['Detroit'],['Rev. to 1989.'],['4 p.'],"['Sanborn Library, LLC']",['1989'],['1989-12-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 12.']","['Sanborn Map Detroit, Michigan, vol. 12, 1989.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
159,['Map'],['VA0000994746 / 1999-11-29 '],"['Sanborn Map Detroit, MI, vol. 12, 1983.']","['Detroit, Mich. : vol. 12.']",['Detroit'],['Rev. Oct. 1983.'],['Map.'],"['Sanborn Map Company, Inc.']",['1983'],['1983-10-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 12.']","['Sanborn Map Detroit, MI, vol. 12, 1983.', 'Detroit, MI, vol. 12, 1983']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
160,['Map'],['VA0000994745 / 1999-11-29 '],"['Sanborn Map Detroit, MI, vol. 12, 1978.']","['Detroit, Mich. : vol. 12.']",['Detroit'],['Rev. June 1978.'],['Map.'],"['Sanborn Map Company, Inc.']",['1978'],['1978-06-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 12.']","['Sanborn Map Detroit, MI, vol. 12, 1978.', 'Detroit, MI, vol. 12, 1978']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
161,['Map'],['VA0000966238 / 1999-04-15 '],"['Sanborn map, Detroit, Michigan, vol. 13, 1992; Sanborn fire insurance map.']","['Detroit, Mich. : vol. 13, key map.']",['Detroit'],['Rev. Oct. 1992.'],['4 p.'],"['Sanborn Library, LLC']",['1992'],['1992-09-01  '],"['map: Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 13, key map.']","['Sanborn map, Detroit, Michigan, vol. 13, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
162,['Map'],['VA0000854907 / 1997-12-02 '],"['Sanborn map Detroit, Michigan; Sanborn fire insurance map.']","['Detroit, Mich. : vol. 14.']",['Detroit'],['Rev. Nov. 1993.'],['Map.'],"['EDR Sanborn, Inc.']",['1993'],['1993-11-01  '],"['map & technical drawing: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 14']","['Sanborn map Detroit, Michigan', 'Sanborn fire insurance map']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
163,['Map'],['VA0000854906 / 1997-12-02 '],"['Sanborn map Detroit, Michigan; Sanborn fire insurance map.']","['Detroit, Mich. : vol. 14.']",['Detroit'],['Rev. Dec. 1990.'],['Map.'],"['EDR Sanborn, Inc.']",['1990'],['1990-12-01  '],"['map & technical drawing: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 14']","['Sanborn map Detroit, Michigan', 'Sanborn fire insurance map']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
164,['Map'],['VA0000854905 / 1997-12-02 '],"['Sanborn map Detroit, Michigan; Sanborn fire insurance map.']","['Detroit, Mich. : vol. 14.']",['Detroit'],['Rev. Nov. 1987.'],['Map.'],"['EDR Sanborn, Inc.']",['1987'],['1987-11-01  '],"['map & technical drawing: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 14']","['Sanborn map Detroit, Michigan', 'Sanborn fire insurance map']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
165,['Map'],['VA0000854904 / 1997-12-02 '],"['Sanborn map Detroit, Michigan; Sanborn fire insurance map.']","['Detroit, Mich. : vol. 14.']",['Detroit'],['Rev. Jan. 1978.'],['Map.'],"['EDR Sanborn, Inc.']",['1978'],['1978-01-01  '],"['map & technical drawing: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: new & rev. map and cartographic compilation.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 14']","['Sanborn map Detroit, Michigan', 'Sanborn fire insurance map']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
166,['Map'],['VA0000994755 / 1999-11-29 '],"['Sanborn Map, Detroit, MI, vol. 15, 1990.']","['Detroit, Mich. : vol. 15.']",['Detroit'],['Rev. Jan. 1990.'],['Map.'],"['Sanborn Map Company, Inc.']",['1990'],['1990-01-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 15.']","['Sanborn Map, Detroit, MI, vol. 15, 1990.', 'Detroit, MI, vol. 15, 1990']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
167,['Map'],['VA0000966241 / 1999-04-15 '],"['Sanborn map, Detroit, Michigan, vol. 15, 1990; Sanborn fire insurance map.']","['Detroit, Mich. : vol. 15, key map.']",['Detroit'],['Rev. Jan. 1990.'],['4 p.'],"['Sanborn Library, LLC']",['1990'],['1990-01-01  '],"['map: Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 15, key map.']","['Sanborn map, Detroit, Michigan, vol. 15, 1990', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
168,['Map'],['VA0000994844 / 1999-11-29 '],"['Sanborn map, Detroit, MI, vol. 16, 1978.']","['Detroit, Mich. : vol. 16.']",['Detroit'],['Rev. Feb. 1978.'],[],"['Sanborn Map Company, Inc.']",['1978'],['1Feb78  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 16']","['Sanborn map, Detroit, MI, vol. 16, 1978']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
169,['Map'],['VA0000994750 / 1999-11-29 '],"['Sanborn Map, Detroit, MI, vol. 16, 1993.']","['Detroit, Mich. : vol. 16.']",['Detroit'],['Rev. Oct. 1993.'],['Map.'],"['Sanborn Map Company, Inc.']",['1993'],['1993-10-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 16.']","['Sanborn Map, Detroit, MI, vol. 16, 1993.', 'Detroit, MI, vol. 16, 1993']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
170,['Map'],['VA0001063039 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 16, 1990.']","['Detroit, Mich. : vol. 16.']",['Detroit'],['Rev. Nov. 1990.'],['4 p.'],"['Sanborn Library, LLC']",['1990'],['1990-11-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 16.']","['Sanborn Map Detroit, Michigan, vol. 16, 1990.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
171,['Map'],['VA0001063040 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 16, 1987.']","['Detroit, Mich. : vol. 16.']",['Detroit'],['Rev. Oct. 1987.'],['4 p.'],"['Sanborn Library, LLC']",['1987'],['1987-10-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 16.']","['Sanborn Map Detroit, Michigan, vol. 16, 1987.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
172,['Map'],['VA0000994838 / 1999-11-29 '],"['Sanborn map, Detroit, MI, vol. 16, 1984.']","['Detroit, Mich. : vol. 16.']",['Detroit'],['Rev. Aug. 1984.'],[],"['Sanborn Map Company, Inc.']",['1984'],['1984-08-01  '],[],['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 16']","['Sanborn map, Detroit, MI, vol. 16, 1984']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
173,['Map'],['VA0001063038 / 1999-10-15 '],"['Sanborn Map Detroit, Michigan, vol. 17A, 1990.']","['Detroit, Mich. : vol. 17.']",['Detroit'],['Rev. Jan. 1990.'],['4 p.'],"['Sanborn Library, LLC']",['1990'],['1990-01-01  '],"['maps: Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 17.']","['Sanborn Map Detroit, Michigan, vol. 17A, 1990.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",['Maps.'],[],[],[],[],[],[]
174,['Map'],['VA0000966231 / 1999-04-15 '],"['Sanborn map, Detroit, Michigan, vol. 17A, 1992; Sanborn fire insurance map.']","['Detroit, Mich. : vol. 17-A, key map.']",['Detroit'],['Rev. Sept. 1992.'],['4 p.'],"['Sanborn Library, LLC']",['1992'],['1992-09-01  '],"['map: Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 17-A, key map.']","['Sanborn map, Detroit, Michigan, vol. 17A, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
175,['Map'],['VA0000966239 / 1999-04-15 '],"['Sanborn map, Detroit, Michigan, vol. 17, 1992; Sanborn fire insurance map.']","['Detroit, Mich. : vol. 17, key map.']",['Detroit'],['Rev. Sept. 1992.'],['4 p.'],"['Sanborn Library, LLC']",['1992'],['1992-09-01  '],"['map: Sanborn Map Company, Inc.']",['Preexisting material: prev. pub. map versions.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 17, key map.']","['Sanborn map, Detroit, Michigan, vol. 17, 1992', 'Sanborn fire insurance map.']","['Sanborn Library, LLC', 'Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
176,['Map'],['VA0000994751 / 1999-11-29 '],"['Sanborn Map, Detroit, MI, vol. 18, 1993.']","['Detroit, Mich. : vol. 18.']",['Detroit'],['Rev. Nov. 1993.'],['Map.'],"['Sanborn Map Company, Inc.']",['1993'],['1993-11-01  '],[],['Appl identifies prev. pub. map versions as preexisting material.'],['New Matter: updated cartography.'],['C.O. correspondence.'],"['Detroit, Mich. : vol. 18.']","['Sanborn Map, Detroit, MI, vol. 18, 1993.', 'Detroit, MI, vol. 18, 1993']","['Sanborn Map Company, Inc.']",[],[],[],[],[],[],[]
