,Type of Work:,Registration Number / Date:,Title:,Copyright Claimant:,Basis of Claim:,Variant title:,Other Title:,Names:,Copyright Note:,Area Covered:,Edition:,Description:,Date of Creation:,Date of Publication:,Authorship on Application:,Previous Registration:,Notes:,Application Title:,Series:,Imprint:,Date in Notice:
238,['Map'],['VA0001058474 / 1998-11-03 '],"['Waimea, Hawaii.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['Sanborn map, Waimea, HI, 1980', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Waimea, HI']",['Rev. 1980.'],[],['1980'],['1980-02-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Waimea, HI, 1980; Sanborn fire insurance map.']",[],[],[]
239,['Map'],['VA0001060559 / 1998-11-03 '],"['Waimea, Hawaii : no. 5730.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],"['Waimea, Hawaii : no. 5730.']","['Sanborn Map, Waimea, HI 1990', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Waimea, HI']",[],['Sheets.'],['1990'],['1990-06-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Map versions prev. pub.'],[],"['Sanborn Map, Waimea, HI 1990; Sanborn fire insurance map.']",[],[],[]
240,['Map'],['VA0001058481 / 1998-11-03 '],"['Waipahu, Hawaii.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['Sanborn map, Waipahu, HI, 1991', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Waipahu, HI']",['Rev. June 1991.'],[],['1991'],['1991-06-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Waipahu, HI, 1991; Sanborn fire insurance map.']",[],[],[]
241,['Map'],['VA0001058480 / 1998-11-03 '],"['Waipahu, Hawaii.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['Sanborn map, Waipahu, HI, 1990', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Waipahu, HI']",['Rev. 1990.'],[],['1990'],['1990-06-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Waipahu, HI, 1990; Sanborn fire insurance map.']",[],[],[]
242,['Map'],['VA0001058454 / 1998-11-03 '],"['Waipahu, Hawaii.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map & cartographic compilation.'],[],"['Sanborn map, Waipahu, HI, 1981', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Waipahu, HI']",['Rev. 1981.'],[],['1981'],['1981-03-01  '],"['Sanborn Map Company, Inc., employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map, Waipahu, HI, 1981; Sanborn fire insurance map.']",[],[],[]
243,['Map'],['VA0000936863 / 1998-08-24 '],"['Washington, DC : vol. 1.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 1.']","['Sanborn map, Washington, District of Columbia, vol. 1', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['4 p.'],['1994'],['1994-12-01  '],"['map: Sanborn Map Company, employer for hire.']",['Preesisting material: prev. pub. maps.'],['Maps.'],"['Sanborn map, Washington, District of Columbia, vol. 1; Sanborn fire insurance map.']",[],[],[]
244,['Map'],['VA0000936864 / 1998-08-24 '],"['Washington, DC : vol. 1.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 1.']","['Sanborn map, Washington, District of Columbia, vol. 1', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company, Inc.']",['C.O. correspondence.'],"['Washington, DC']",[],['4 p.'],['1992'],['1992-11-01  '],"['map: Sanborn Map Company, Inc., employer for hire.']",['Preesisting material: prev. pub. maps.'],['Maps.'],"['Sanborn map, Washington, District of Columbia, vol. 1; Sanborn fire insurance map.']",[],[],[]
245,['Map'],['VA0000936862 / 1998-08-24 '],"['Washington, DC : vol. 10.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 10.']","['Sanborn map, Washington, District of Columbia, vol. 10', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['4 p.'],['1995'],['1995-01-01  '],"['map: Sanborn Map Company, employer for hire.']",['Preesisting material: prev. pub. maps.'],['Maps.'],"['Sanborn map, Washington, District of Columbia, vol. 10; Sanborn fire insurance map.']",[],[],[]
246,['Map'],['VA0000936898 / 1998-08-24 '],"['Washington, DC : vol. 10.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 10']","['Sanborn map Washington, DC', 'Sanborn fire insurance map']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['Map.'],['1992'],['1992-01-01  '],"['map & technical drawing: Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map Washington, DC; Sanborn fire insurance map.']",[],[],[]
247,['Map'],['VA0000936872 / 1998-12-24 '],"['Washington, DC : vol. 10.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 10.']","['Sanborn map, Washington, Dicstict of Columbia, vol. 10', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['4 p.'],['1990'],['1990-02-01  '],"['map: Sanborn Map Company, employer for hire.']",['Preesisting material: prev. pub. maps.'],['Maps.'],"['Sanborn map, Washington, Dicstict of Columbia, vol. 10; Sanborn fire insurance map.']",[],[],[]
248,['Map'],['VA0000936879 / 1998-08-24 '],"['Washington, DC : vol. 2.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 2.']","['Sanborn map, Washington, District of Columbia, vol. 2', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['4 p.'],['1990'],['1990-01-01  '],"['map: Sanborn Map Company, employer for hire.']",['Preesisting material: prev. pub. maps.'],['Maps.'],"['Sanborn map, Washington, District of Columbia, vol. 2; Sanborn fire insurance map.']",[],[],[]
249,['Map'],['VA0000936865 / 1998-08-24 '],"['Washington, DC : vol. 4.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 4.']","['Sanborn map, Washington, District of Columbia, vol. 4', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['4 p.'],['1994'],['1994-10-01  '],"['map: Sanborn Map Company, employer for hire.']",['Preesisting material: prev. pub. maps.'],['Maps.'],"['Sanborn map, Washington, District of Columbia, vol. 4; Sanborn fire insurance map.']",[],[],[]
250,['Map'],['VA0000936895 / 1998-08-24 '],"['Washington, DC : vol. 4.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 4']","['Sanborn map Washington, DC', 'Sanborn fire insurance map']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['Map.'],['1991'],['1991-01-01  '],"['map & technical drawing: Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map Washington, DC; Sanborn fire insurance map.']",[],[],[]
251,['Map'],['VA0000936897 / 1998-08-24 '],"['Washington, DC : vol. 4.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 4']","['Sanborn map Washington, DC', 'Sanborn fire insurance map']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['Map.'],['1990'],['1990-01-01  '],"['map & technical drawing: Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map Washington, DC; Sanborn fire insurance map.']",[],[],[]
252,['Map'],['VA0000936896 / 1998-08-24 '],"['Washington, DC : vol. 7.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 7']","['Sanborn map Washington, DC', 'Sanborn fire insurance map']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['Map.'],['1991'],['1991-01-01  '],"['map & technical drawing: Sanborn Map Company, employer for hire.']",['Preexisting material: prev. pub. map versions.'],[],"['Sanborn map Washington, DC; Sanborn fire insurance map.']",[],[],[]
253,['Map'],['VA0000936795 / 1998-08-24 '],"['Washington, DC : vol. 9.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 9.']","['Sanborn map, Washington, District of Columbia, vol. 9', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['4 p.'],['1995'],['1995-01-01  '],"['map: Sanborn Map Company, employer for hire.']",['Preesisting material: prev. pub. maps.'],[],"['Sanborn map, Washington, District of Columbia, vol. 9; Sanborn fire insurance map.']",[],[],[]
254,['Map'],['VA0000936796 / 1998-08-24 '],"['Washington, DC : vol. 9.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 9.']","['Sanborn map, Washington, District of Columbia, vol. 9', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['4 p.'],['1992'],['1992-01-01  '],"['map: Sanborn Map Company, employer for hire.']",['Preesisting material: prev. pub. maps.'],[],"['Sanborn map, Washington, District of Columbia, vol. 9; Sanborn fire insurance map.']",[],[],[]
255,['Map'],['VA0000936797 / 1998-08-24 '],"['Washington, DC : vol. 9.']","['EDR Sanborn, Inc.']",['New Matter: new & rev. map and cartographic compilation.'],"['Washington, DC : vol. 9.']","['Sanborn map, Washington, District of Columbia, vol. 9', 'Sanborn fire insurance map.']","['EDR Sanborn, Inc.', 'Sanborn Map Company']",['C.O. correspondence.'],"['Washington, DC']",[],['4 p.'],['1990'],['1990-02-01  '],"['map: Sanborn Map Company, employer for hire.']",['Preesisting material: prev. pub. maps.'],[],"['Sanborn map, Washington, District of Columbia, vol. 9; Sanborn fire insurance map.']",[],[],[]
256,['Text'],"['RE0000752225 / 1997-04-29 ', 'Renewal registration for: Not reg.; addendum submitted under PL 102-307 / 1966-05-01  ']","['Winona, Minnesota, 1966.  By Sanborn Map Company.']","['EDR Sanborn, Inc. (PWH)']",['New Matter: new cartographic additions & revisions.'],"['Winona, Minnesota, 1966']",['Sanborn Map Company'],"['EDR Sanborn, Inc.']",[],[],[],[],[],[],[],[],[],[],['Sanborn map'],[],[]
257,['Map'],['VAu000367502 / 1997-05-05 '],"['Wisconsin : vol. CD176 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Wisconsin.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Wisconsin'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Wisconsin.'],['Sanborn maps'],[],[]
258,['Map'],['VAu000367485 / 1997-05-05 '],"['Wyoming : vol. CD252 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Wyoming.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Wyoming'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Wyoming.'],['Sanborn maps'],[],[]
259,['Map'],['VAu000367487 / 1997-05-05 '],"['Alabama : vol. CD139 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Alabama.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Alabama'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Alabama.'],['Sanborn maps'],[],[]
260,['Map'],['VAu000367489 / 1997-05-05 '],"['Alaska : vol. CD195 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Alaska.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Alaska'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Alaska.'],['Sanborn maps'],[],[]
261,['Map'],['VAu000367503 / 1997-05-05 '],"['Arizona : vol. CD255 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Arizona.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Arizona'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Arizona.'],['Sanborn maps'],[],[]
262,['Map'],['VAu000383604 / 1997-03-21 '],"['California : vol. CD16 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for California']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['California'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for California.'],['Sanborn maps'],[],[]
263,['Map'],['VAu000367500 / 1997-05-05 '],"['Connecticut : vol. CD185 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Connecticut.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Connecticut'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Connecticut.'],['Sanborn maps'],[],[]
264,['Map'],['VAu000367497 / 1997-05-05 '],"['Delaware : vol. CD201 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Delaware.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Delaware'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Delaware.'],['Sanborn maps'],[],[]
265,['Map'],['VAu000367505 / 1997-05-05 '],"['District of Columbia : vol. CD202 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for District of Columbia.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['District of Columbia'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for District of Columbia.'],['Sanborn maps'],[],[]
266,['Text'],['TX0003812525 / 1994-07-08 '],['Environmental grantmaking foundations : 1993 directory.'],"['Environmental Data Resources, Inc.']",[],['Environmental grantmaking foundations : 1993 directory'],[],"['Environmental Data Resources, Inc.', 'Environmental Data Research Institute']",[],[],['2nd ed.'],['590 p.'],['1993'],['1993-10-01  '],"['Environmental Data Research Institute, employer for hire.']",[],[],[],[],"['Rochester, NY : Environmental Data Research Institute,  1993.']",[]
267,['Map'],['VAu000367492 / 1997-05-05 '],"['Florida : vol. CD70 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Florida.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Florida'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Florida.'],['Sanborn maps'],[],[]
268,['Map'],['VAu000383605 / 1997-03-21 '],"['Georgia, 12/03/96 : vol. CD68 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Georgia']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Georgia'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Georgia.'],['Sanborn maps'],[],[]
269,['Map'],['VAu000367496 / 1997-05-05 '],"['Idaho : vol. CD205 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Idaho.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Idaho'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Idaho.'],['Sanborn maps'],[],[]
270,['Map'],['VAu000383601 / 1997-03-21 '],"['Illinois, 11/06/96 : vol. CD10 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Illinois']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Illinois'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Illinois.'],['Sanborn maps'],[],[]
271,['Map'],['VAu000367501 / 1997-05-05 '],"['Indiana : vol. CD170 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Indiana.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Indiana'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Indiana.'],['Sanborn maps'],[],[]
272,['Map'],['VAu000367498 / 1997-05-05 '],"['Iowa : vol. CD207 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Iowa.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Iowa'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Iowa.'],['Sanborn maps'],[],[]
273,['Map'],['VAu000367486 / 1997-05-05 '],"['Kentucky : vol. CD214 / Environmental Data Resources, Inc.']","['EDR Sanborn, Inc. (employer for hire)']",['New Matter: editing and new organization of maps.'],[],"['Sanborn maps', 'Digital Sanborn maps for Kentucky.']","['Environmental Data Resources, Inc.', 'EDR Sanborn, Inc.']",['C.O. correspondence.'],['Kentucky'],[],['CD-ROM.'],['1996'],[],[],['Preexisting material: prev. pub. maps.'],[],['Digital Sanborn maps for Kentucky.'],['Sanborn maps'],[],[]
